candidate,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,gate_passed,mean_test_relative,mean_validation_relative,mean_turnover,mean_test_executed_step_count,mean_test_gate_suppression_rate,error
j_s0926254_objw1,baseline_b20_s4242,5,25,30,0.00010037382725355831,0.007100373827253558,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b16_s4242,5,25,30,0.001497982874675537,0.008497982874675538,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,baseline_b20_s4242,17,35,30,0.006103156124377585,0.013103156124377586,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,baseline_b20_s4242,5,35,30,5.972945652711907e-05,0.007059729456527119,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,baseline_b20_s4242,17,25,30,0.006144036713549727,0.013144036713549728,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b16_s4242,5,35,30,0.001497982874675537,0.008497982874675538,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b16_s4242,17,25,30,0.003423726293181173,0.010423726293181173,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b16_s4242,17,35,30,0.0032425978584989415,0.010242597858498941,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s5252,5,25,30,0.0053731152768144224,0.012373115276814423,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s5252,17,25,30,0.005469714099746492,0.012469714099746492,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s5252,5,35,30,0.0053731152768144224,0.012373115276814423,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s5252,17,35,30,0.005469714099746492,0.012469714099746492,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,deepcheck_b12_s8080,5,35,30,0.003371431615172161,0.01037143161517216,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,deepcheck_b12_s8080,17,25,30,0.005191311235671559,0.012191311235671558,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,deepcheck_b12_s8080,5,25,30,0.003371431615172161,0.01037143161517216,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,deepcheck_b12_s8080,17,35,30,0.005152987557814493,0.012152987557814493,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b24_s4242,5,25,30,0.00478750155705473,0.011787501557054731,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b24_s4242,5,35,30,0.00478750155705473,0.011787501557054731,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b24_s4242,17,35,30,0.006816706067812862,0.013816706067812861,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altblock_b24_s4242,17,25,30,0.00694339303623669,0.013943393036236689,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s6363,5,25,30,0.0056452724349799754,0.012645272434979975,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s6363,5,35,30,0.0056452724349799754,0.012645272434979975,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s6363,17,25,30,0.007304601364359053,0.014304601364359053,False,True,0.01770077311720386,0.011388177956888179,0.00010032555768418369,1.0,0.9978448275862069,
j_s0926254_objw1,altseed_b20_s6363,17,35,30,0.007304601364359053,0.014304601364359053,False,True,0.017611795819371667,0.011289551709946943,0.00010032555768418369,1.0,0.9978448275862069,
